order_id,product_id,quantity,unit_price
O020847,P0141,2,3456.94
O020848,P0102,3,562.44
O020849,P0047,1,2740.97
O020850,P0129,1,1576.71
O020850,P0080,1,563.92
O020850,P0025,2,585.98
O020851,P0079,2,4507.58
O020852,P0055,2,1620.83
O020853,P0120,1,3664.96
O020854,P0089,1,993.13
O020855,P0102,2,523.85
O020855,P0057,2,1235.66
O020856,P0040,2,562.62
O020857,P0038,1,577.84
O020858,P0076,1,902.73
O020859,P0089,2,945.1
O020859,P0113,1,1360.68
O020859,P0078,2,1270.02
O020860,P0008,1,1877.22
O020860,P0030,1,5149.92
O020860,P0106,4,1988.31
O020861,P0117,1,3654.01
O020861,P0061,1,2547.14
O020862,P0036,1,2280.42
O020863,P0004,1,442.24
O020863,P0140,4,549.82
O020864,P0119,1,1703.94
O020865,P0085,1,871.49
O020865,P0003,3,559.17
O020866,P0066,2,1688.2
O020867,P0107,1,947.36
O020867,P0078,2,1375.32
O020868,P0055,4,1530.26
O020869,P0125,1,3552.77
O020869,P0111,1,1034.41
O020870,P0123,1,4012.29
O020871,P0127,2,650.06
O020872,P0084,1,835.53
O020873,P0094,2,7983.01
O020873,P0099,1,2601.0
O020874,P0045,1,649.98
O020874,P0037,1,1033.6
O020875,P0039,1,5280.08
O020876,P0116,2,2273.12
O020877,P0137,2,2480.33
O020878,P0090,1,1012.62
O020879,P0005,1,1621.16
O020880,P0019,1,968.2
O020881,P0038,1,604.71
O020882,P0133,2,515.13
O020883,P0022,1,873.52
O020883,P0063,1,751.38
O020884,P0147,3,765.3
O020885,P0104,1,489.64
O020885,P0035,1,365.09
O020886,P0055,1,1634.12
O020887,P0144,1,2961.83
O020887,P0064,2,3232.23
O020888,P0061,3,2522.37
O020888,P0122,1,1198.52
O020889,P0105,4,1371.77
O020890,P0064,1,3410.89
O020891,P0102,3,508.77
O020891,P0054,4,2426.19
O020892,P0013,2,445.81
O020893,P0140,1,555.97
O020894,P0021,2,2088.15
O020894,P0105,1,1354.3
O020895,P0050,2,1516.45
O020896,P0053,3,3359.33
O020896,P0019,1,981.46
O020897,P0019,1,905.73
O020898,P0021,2,1987.21
O020898,P0094,1,7540.15
O020899,P0072,1,2953.85
O020899,P0126,1,518.88
O020899,P0057,1,1192.66
O020900,P0007,1,3497.4
O020900,P0095,2,3035.58
O020901,P0057,1,1207.31
O020901,P0087,1,705.12
O020902,P0066,1,1627.49
O020902,P0101,1,1099.48
O020903,P0074,2,2747.2
O020904,P0083,3,1367.15
O020905,P0016,1,2135.57
O020905,P0128,2,751.1
O020905,P0136,3,2249.47
O020905,P0048,2,1487.35
O020906,P0146,1,388.22
O020906,P0071,1,344.07
O020907,P0077,1,1235.28
O020907,P0116,1,2079.64
O020908,P0053,2,3491.4
O020909,P0072,2,2758.24
O020910,P0009,1,930.21
O020910,P0024,2,2154.47
O020911,P0104,2,552.26
O020912,P0038,1,600.05
O020912,P0082,1,408.05
O020913,P0044,1,1455.43
O020913,P0128,1,655.27
O020914,P0069,2,1387.58
O020914,P0116,1,2073.94
O020915,P0080,1,596.33
O020916,P0003,1,567.84
O020916,P0042,2,855.6
O020917,P0002,1,2216.22
O020918,P0003,1,589.37
O020919,P0046,1,2405.58
O020919,P0038,1,639.22
O020920,P0072,1,2972.52
O020921,P0104,3,552.83
O020922,P0087,2,682.69
O020923,P0054,2,2149.53
O020924,P0016,3,1882.95
O020925,P0026,1,776.63
O020926,P0149,1,881.61
O020926,P0056,1,1955.65
O020927,P0134,1,6602.97
O020928,P0066,1,1830.09
O020928,P0005,1,1595.24
O020928,P0122,1,1181.01
O020929,P0074,2,2591.94
O020930,P0135,1,368.19
O020931,P0100,1,429.88
O020931,P0011,1,485.16
O020932,P0147,2,748.9
O020932,P0121,1,1784.78
O020932,P0064,2,3530.41
O020933,P0094,2,7822.82
O020934,P0135,1,382.54
O020935,P0055,4,1459.38
O020936,P0055,2,1592.54
O020937,P0003,2,532.87
O020938,P0067,1,1409.39
O020938,P0024,3,2253.74
O020939,P0078,1,1189.0
O020940,P0003,1,590.52
O020940,P0088,1,1242.98
O020940,P0146,1,430.26
O020941,P0084,2,788.96
O020942,P0074,2,2937.85
O020943,P0063,2,763.28
O020943,P0125,1,3716.55
O020944,P0019,1,1047.44
O020944,P0131,2,551.15
O020944,P0084,1,756.71
O020944,P0045,1,633.85
O020944,P0074,1,2826.56
O020945,P0067,4,1245.58
O020946,P0044,1,1472.22
O020947,P0142,2,3042.66
O020947,P0037,1,996.13
O020948,P0041,1,747.05
O020948,P0022,1,886.03
O020948,P0022,2,912.56
O020949,P0124,1,2266.39
O020950,P0124,2,2196.87
O020950,P0038,2,615.62
O020951,P0051,1,813.77
O020951,P0124,3,2342.63
O020952,P0100,2,410.68
O020952,P0016,2,2115.7
O020953,P0049,1,1656.75
O020954,P0018,2,1124.12
O020955,P0068,4,1055.73
O020956,P0113,1,1327.98
O020957,P0018,2,1226.26
O020958,P0123,1,3769.04
O020959,P0087,1,656.7
O020960,P0146,1,398.61
O020961,P0055,1,1542.53
O020961,P0096,1,1445.24
O020962,P0037,3,945.36
O020962,P0095,4,2891.63
O020963,P0119,1,1771.27
O020964,P0025,1,589.69
O020965,P0096,1,1380.23
O020966,P0111,1,1021.2
O020966,P0142,1,2825.68
O020967,P0112,2,1751.83
O020968,P0018,1,1177.35
O020968,P0121,2,1748.14
O020969,P0122,1,1290.63
O020970,P0006,2,1569.96
O020970,P0107,1,1032.41
O020971,P0107,3,1045.13
O020972,P0066,1,1662.82
O020973,P0074,1,2960.45
O020974,P0052,1,883.08
O020974,P0066,1,1766.11
O020974,P0047,3,2652.7
O020975,P0133,1,497.02
O020976,P0032,1,4362.11
O020976,P0126,1,526.87
O020977,P0055,2,1519.7
O020978,P0074,3,2607.75
O020978,P0016,2,2097.94
O020978,P0126,1,542.31
O020979,P0076,1,953.7
O020979,P0131,2,517.52
O020980,P0112,2,1729.14
O020981,P0109,1,2944.01
O020982,P0084,2,766.29
O020983,P0096,1,1342.12
O020983,P0115,1,1023.48
O020983,P0087,4,660.87
O020984,P0104,1,515.36
O020984,P0051,2,731.83
O020984,P0032,1,3890.5
O020985,P0129,1,1467.55
O020986,P0091,4,9765.0
O020987,P0100,1,397.44
O020988,P0124,1,2257.39
O020988,P0014,1,2426.77
O020988,P0100,2,434.12
O020989,P0111,1,1137.22
O020990,P0127,2,666.96
O020990,P0132,1,2688.03
O020991,P0076,2,987.91
O020992,P0096,2,1271.85
O020992,P0122,1,1164.36
O020993,P0115,1,1107.55
O020994,P0057,2,1263.95
O020995,P0072,1,2774.04
O020996,P0060,4,258.97
O020997,P0071,1,356.37
O020998,P0079,2,4365.28
O020999,P0071,1,355.23
O021000,P0086,4,4097.17
O021000,P0106,1,2066.7
O021000,P0137,1,2534.33
O021001,P0105,1,1511.93
O021002,P0015,2,2172.96
O021002,P0063,1,746.83
O021003,P0137,1,2336.92
O021004,P0130,4,5212.94
O021004,P0083,2,1477.72
O021005,P0024,1,2161.02
O021006,P0029,1,635.51
O021007,P0113,1,1378.29
O021008,P0018,2,1169.47
O021009,P0018,1,1215.83
O021010,P0124,2,2404.68
O021011,P0143,2,2689.63
O021012,P0041,3,813.55
O021012,P0091,1,10730.18
O021013,P0092,1,370.16
O021014,P0101,2,962.74
O021014,P0096,1,1337.86
O021015,P0110,1,1142.77
O021016,P0082,1,416.92
O021016,P0033,1,3383.21
O021017,P0117,1,3568.32
O021018,P0150,3,1487.66
O021019,P0069,2,1232.37
O021020,P0144,2,3251.39
O021021,P0054,1,2177.2
O021022,P0076,2,936.77
O021022,P0121,2,1747.13
O021023,P0017,2,496.08
O021024,P0025,1,579.86
O021025,P0020,1,1307.91
O021025,P0013,1,481.34
O021026,P0007,3,3344.33
O021027,P0031,1,467.73
O021028,P0115,2,1109.8
O021029,P0090,1,989.57
O021030,P0016,1,2077.07
O021030,P0052,2,883.0
O021031,P0135,2,381.42
O021032,P0004,1,385.15
O021033,P0144,1,3287.1
O021034,P0009,1,938.61
O021035,P0087,3,707.36
O021036,P0025,1,563.23
O021037,P0095,1,2794.7
O021038,P0030,1,4727.27
O021039,P0150,1,1605.74
O021040,P0016,4,2099.01
O021041,P0088,1,1186.8
O021041,P0078,3,1305.05
O021042,P0073,2,970.43
O021042,P0148,1,893.27
O021043,P0144,1,3099.26
O021044,P0034,1,472.57
O021044,P0145,1,416.85
O021045,P0045,1,681.4
O021046,P0043,1,150.06
O021047,P0072,1,2720.76
O021048,P0075,2,2025.37
O021049,P0025,1,599.69
O021050,P0114,3,441.68
O021051,P0048,2,1608.82
O021052,P0112,1,1690.3
O021052,P0011,1,485.8
O021053,P0146,4,408.74
O021054,P0088,1,1126.98
O021055,P0063,2,725.62
O021056,P0027,1,1405.27
O021057,P0149,2,900.1
O021057,P0075,1,1967.01
O021057,P0106,1,1886.7
O021058,P0042,1,779.46
O021058,P0061,1,2582.87
O021059,P0020,1,1443.47
O021059,P0090,1,916.54
O021060,P0002,2,2446.33
O021061,P0101,1,991.41
O021062,P0080,1,540.16
O021063,P0067,1,1304.41
O021064,P0026,1,709.76
O021065,P0093,1,2266.02
O021065,P0005,1,1641.43
O021066,P0013,4,456.36
O021066,P0085,1,919.6
O021067,P0026,1,738.78
O021067,P0131,1,569.25
O021068,P0010,1,833.33
O021068,P0069,2,1372.73
O021069,P0125,1,3532.13
O021069,P0125,2,3339.44
O021070,P0122,1,1225.35
O021071,P0124,2,2388.32
O021072,P0111,1,1130.5
O021073,P0020,2,1333.41
O021074,P0062,1,2440.85
O021074,P0129,1,1456.31
O021075,P0003,1,577.23
O021075,P0116,1,2110.05
O021075,P0128,3,683.95
O021076,P0125,2,3233.7
O021077,P0081,1,938.59
O021078,P0116,1,2126.62
O021079,P0061,1,2549.08
O021079,P0078,1,1225.97
O021080,P0098,1,3703.3
O021081,P0039,2,5119.19
O021081,P0145,2,393.5
O021081,P0051,1,713.68
O021081,P0036,2,2308.93
O021082,P0024,2,2253.53
O021083,P0113,2,1382.72
O021083,P0133,1,545.54
O021084,P0034,2,437.46
O021085,P0024,3,2061.04
O021086,P0063,1,739.04
O021087,P0070,1,1901.69
O021088,P0067,1,1247.59
O021088,P0141,1,3476.83
O021089,P0045,1,623.14
O021090,P0117,1,3389.34
O021090,P0057,1,1173.76
O021090,P0134,1,5980.62
O021091,P0080,1,573.17
O021091,P0025,2,601.22
O021092,P0035,3,355.55
O021093,P0076,2,984.38
O021094,P0082,2,413.44
O021095,P0123,1,3730.02
O021096,P0100,2,417.71
O021097,P0132,2,2541.3
O021098,P0138,1,1985.04
O021098,P0124,1,2114.73
O021098,P0095,2,3047.48
O021098,P0127,1,735.16
O021098,P0086,1,4281.91
O021099,P0114,2,464.46
O021100,P0146,2,421.03
O021101,P0013,1,433.8
O021102,P0076,2,970.97
O021102,P0133,1,490.47
O021103,P0101,1,1086.89
O021103,P0063,1,780.75
O021103,P0142,1,2716.67
O021104,P0107,1,989.56
O021104,P0136,2,2306.88
O021105,P0108,3,3754.96
O021106,P0071,3,336.7
O021107,P0124,4,2166.03
O021108,P0023,2,920.85
O021109,P0073,1,959.78
O021110,P0095,2,2717.95
O021111,P0030,4,4920.9
O021112,P0127,1,674.8
O021113,P0079,1,4401.56
O021113,P0137,1,2685.95
O021114,P0072,1,2806.89
O021114,P0132,2,2552.65
O021115,P0137,1,2423.28
O021116,P0029,2,591.41
O021116,P0057,2,1157.31
O021117,P0071,1,346.06
O021118,P0120,1,3928.67
O021119,P0006,1,1401.81
O021120,P0142,3,2809.61
O021121,P0142,1,2652.99
O021122,P0022,1,868.28
O021122,P0078,2,1333.53
O021123,P0148,2,895.32
O021124,P0037,1,1034.84
O021125,P0093,1,2177.68
O021126,P0059,1,1953.44
O021127,P0070,1,1975.48
O021127,P0007,1,3404.2
O021128,P0133,1,569.41
O021128,P0030,1,5206.57
O021128,P0013,4,425.2
O021129,P0045,3,644.06
O021130,P0037,1,1040.88
O021131,P0113,1,1364.6
O021132,P0068,1,1101.61
O021133,P0049,1,1505.95
O021134,P0120,2,3783.58
O021135,P0125,2,3351.27
O021136,P0148,1,948.68
O021136,P0082,1,406.7
O021136,P0046,2,2432.34
O021137,P0012,1,1488.97
O021138,P0128,3,740.9
O021138,P0061,1,2492.2
O021139,P0097,1,515.12
O021140,P0054,1,2241.34
O021141,P0130,2,5517.15
O021141,P0015,1,2123.44
O021142,P0139,1,683.09
O021142,P0117,1,3376.35
O021143,P0119,1,1575.07
O021144,P0133,2,550.6
O021145,P0051,3,725.28
O021146,P0102,1,514.36
O021147,P0014,1,2683.51
O021148,P0055,1,1475.97
O021149,P0014,3,2432.1
O021149,P0029,1,595.98
O021150,P0075,1,1968.41
O021151,P0045,1,646.35
O021152,P0070,1,2137.91
O021152,P0132,1,2640.26
O021152,P0116,3,1995.79
O021153,P0078,1,1250.32
O021154,P0074,4,2959.41
O021154,P0088,1,1080.68
O021155,P0063,1,736.23
O021155,P0014,1,2658.5
O021156,P0114,2,466.54
O021156,P0098,1,3646.37
O021156,P0120,1,4110.4
O021157,P0103,1,163.91
O021157,P0091,1,10650.22
O021158,P0047,1,2571.7
O021159,P0084,2,813.36
O021160,P0058,2,1516.36
O021161,P0043,2,152.64
O021162,P0103,3,163.36
O021163,P0055,1,1509.96
O021164,P0008,1,1941.54
O021165,P0077,2,1254.51
O021166,P0131,1,585.62
O021167,P0142,2,3074.58
O021167,P0119,1,1667.69
O021168,P0132,2,2652.19
O021168,P0057,1,1151.71
O021169,P0024,1,2067.56
O021170,P0012,2,1549.05
O021171,P0087,1,662.89
O021172,P0150,2,1643.27
O021173,P0106,1,2049.98
O021174,P0022,2,907.64
O021175,P0068,4,1043.81
O021175,P0098,1,3548.38
O021176,P0001,1,4515.19
O021176,P0013,1,439.19
O021177,P0100,1,444.13
O021178,P0114,1,469.46
O021179,P0021,1,1977.82
O021179,P0042,1,849.91
O021180,P0137,1,2578.0
O021180,P0098,1,3504.76
O021181,P0065,3,263.54
O021182,P0026,2,708.34
O021182,P0094,2,8449.29
O021183,P0065,1,241.38
O021184,P0014,1,2579.63
O021185,P0134,1,6566.07
O021186,P0051,3,781.56
O021187,P0057,3,1300.75
O021188,P0141,1,3348.53
O021189,P0035,1,406.42
O021189,P0120,1,3793.97
O021190,P0116,3,2000.77
O021191,P0014,2,2490.05
O021192,P0087,2,687.43
O021193,P0016,2,1875.18
O021194,P0027,1,1355.05
O021194,P0016,1,1841.5
O021195,P0047,2,2582.0
O021196,P0093,1,2220.78
O021196,P0105,1,1444.51
O021197,P0049,1,1676.26
O021197,P0146,1,422.94
O021197,P0127,2,671.43
O021197,P0029,1,595.08
O021198,P0042,1,867.57
O021199,P0060,1,277.66
O021200,P0009,1,963.26
O021201,P0019,2,997.21
O021202,P0117,1,3520.89
O021203,P0133,1,568.19
O021204,P0066,2,1824.85
O021205,P0090,2,899.7
O021206,P0003,1,566.22
O021206,P0099,1,2595.13
O021207,P0142,1,2673.07
O021208,P0043,3,150.07
O021209,P0038,1,620.53
O021209,P0106,1,2147.72
O021210,P0069,1,1381.3
O021211,P0033,2,3115.63
O021212,P0118,2,2696.79
O021212,P0006,1,1427.22
O021213,P0097,1,547.59
O021214,P0015,3,2069.2
O021215,P0046,2,2246.22
O021216,P0014,2,2527.65
O021216,P0143,2,2649.6
O021217,P0086,2,3736.15
O021218,P0139,1,671.22
O021218,P0046,1,2521.58
O021219,P0118,1,2651.84
O021219,P0056,1,2050.5
O021220,P0085,1,925.61
O021220,P0052,1,840.31
O021221,P0097,2,572.93
O021222,P0139,1,675.46
O021223,P0145,4,421.38
O021223,P0098,2,3438.16
O021223,P0116,1,1999.38
O021224,P0127,1,643.05
O021224,P0094,1,8611.37
O021225,P0095,1,2972.51
O021225,P0131,1,564.73
O021226,P0030,2,5147.7
O021227,P0098,1,3426.18
O021227,P0080,1,524.44
O021228,P0029,1,635.28
O021229,P0026,1,774.02
O021230,P0018,1,1209.21
O021231,P0005,1,1539.27
O021231,P0132,1,2628.88
O021232,P0147,4,790.04
O021232,P0150,1,1524.93
O021233,P0037,1,979.39
O021234,P0001,1,4861.64
O021234,P0083,1,1340.55
O021235,P0050,1,1580.68
O021235,P0130,1,5259.64
O021236,P0004,2,406.02
O021236,P0115,3,996.77
O021237,P0002,2,2169.26
O021238,P0058,2,1581.42
O021239,P0149,1,898.17
O021239,P0028,1,2585.14
O021240,P0077,3,1141.81
O021240,P0091,3,11171.91
O021241,P0007,1,3459.18
O021242,P0106,1,1913.16
O021242,P0092,4,357.8
O021243,P0009,1,861.94
O021244,P0068,1,1075.04
O021245,P0015,2,1908.42
O021246,P0121,2,1900.81
O021246,P0070,1,2111.7
O021246,P0020,4,1421.34
O021247,P0094,1,7476.46
O021248,P0116,1,2066.96
O021249,P0036,2,2289.77
O021250,P0006,1,1465.17
O021251,P0145,2,426.09
O021252,P0053,1,3561.04
O021252,P0046,1,2513.21
O021252,P0070,1,2126.18
O021253,P0010,1,896.16
O021254,P0100,2,407.37
O021254,P0041,1,704.71
O021255,P0041,1,760.91
O021255,P0066,2,1616.53
O021256,P0115,2,978.89
O021256,P0001,2,5243.15
O021257,P0077,1,1300.8
O021258,P0139,1,647.1
O021259,P0035,1,386.04
O021259,P0053,3,3260.31
O021260,P0091,1,10002.87
O021261,P0069,1,1266.44
O021262,P0100,2,438.43
O021263,P0039,3,4823.74
O021264,P0096,2,1378.93
O021265,P0137,2,2462.78
O021266,P0048,1,1560.26
O021267,P0132,1,2681.6
O021268,P0093,1,2184.44
O021268,P0044,1,1337.5
O021269,P0029,1,635.83
O021270,P0111,1,1020.57
O021270,P0097,1,562.94
O021270,P0076,1,885.85
O021271,P0063,1,697.03
O021271,P0033,1,3417.77
O021272,P0121,1,1712.8
O021272,P0027,2,1226.75
O021273,P0039,4,5162.43
O021274,P0121,2,1718.66
O021274,P0129,1,1405.37
O021275,P0142,3,2655.28
O021275,P0148,1,865.83
O021275,P0138,1,2122.67
O021276,P0109,4,2860.07
O021277,P0138,1,2064.73
O021278,P0071,1,325.0
O021278,P0006,1,1563.39
O021278,P0061,1,2387.2
O021279,P0011,1,514.53
O021280,P0110,2,1187.02
O021280,P0082,1,427.65
O021281,P0022,1,927.17
O021282,P0056,1,2111.15
O021283,P0147,2,732.53
O021284,P0070,1,2109.73
O021284,P0071,1,344.69
O021285,P0070,1,1909.93
O021286,P0099,2,2671.47
O021287,P0015,2,1963.24
O021287,P0069,2,1257.72
O021287,P0079,2,4621.24
O021288,P0092,1,377.91
O021289,P0005,2,1646.1
O021289,P0017,1,512.62
O021290,P0029,1,625.42
O021290,P0041,1,768.01
O021291,P0091,1,10819.5
O021292,P0037,1,1019.36
O021292,P0007,2,3470.31
O021293,P0087,1,714.76
O021293,P0122,3,1181.95
O021294,P0019,1,933.04
O021294,P0007,2,3090.14
O021294,P0108,1,3388.47
O021295,P0012,1,1345.34
O021296,P0020,4,1407.42
O021296,P0127,3,688.09
O021297,P0118,1,2742.58
O021298,P0041,1,747.3
O021299,P0089,1,886.43
O021299,P0120,2,4064.03
O021300,P0071,1,354.92
O021301,P0095,3,2821.06
O021302,P0016,1,1917.13
O021303,P0030,1,4831.4
O021304,P0085,2,921.2
O021305,P0093,1,2202.56
O021306,P0087,2,752.81
O021307,P0013,1,466.69
O021307,P0125,2,3513.62
O021308,P0143,1,2919.85
O021308,P0134,1,6306.96
O021309,P0098,1,3264.95
O021310,P0022,1,859.61
O021310,P0137,2,2531.06
O021310,P0029,2,654.58
O021311,P0029,2,584.55
O021312,P0106,2,2032.04
O021313,P0068,1,1075.12
O021314,P0052,1,798.62
O021314,P0140,2,600.85
O021315,P0005,1,1609.39
O021316,P0116,3,2217.39
O021317,P0121,1,1901.17
O021318,P0049,1,1509.69
O021318,P0091,1,9690.86
O021319,P0044,2,1360.72
O021320,P0115,1,1034.18
O021321,P0094,2,8121.66
O021321,P0058,1,1484.36
O021322,P0123,1,3763.91
O021323,P0111,2,1147.7
O021323,P0141,1,3342.16
O021324,P0051,2,800.8
O021325,P0129,1,1480.47
O021326,P0083,1,1485.7
O021327,P0024,1,2286.31
O021328,P0082,1,386.59
O021328,P0095,2,3092.55
O021328,P0053,1,3583.9
O021329,P0112,1,1615.29
O021329,P0123,2,4114.56
O021329,P0004,1,429.12
O021330,P0078,4,1245.93
O021331,P0119,3,1798.11
O021332,P0043,2,169.45
O021332,P0082,1,374.36
O021333,P0014,2,2495.28
O021333,P0093,1,1960.27
O021333,P0002,2,2467.28
O021334,P0069,1,1397.33
O021334,P0138,1,2104.29
O021335,P0019,1,906.4
O021335,P0148,3,884.71
O021336,P0052,1,855.25
O021337,P0049,1,1646.23
O021338,P0063,4,771.81
O021338,P0051,1,822.8
O021339,P0089,1,874.65
O021340,P0083,1,1524.55
O021340,P0081,3,984.13
O021341,P0083,1,1537.18
O021341,P0008,3,1836.41
O021342,P0146,2,413.79
O021342,P0076,1,955.36
O021343,P0108,1,3516.51
O021344,P0076,3,880.25
O021344,P0035,2,359.44
O021344,P0043,1,158.72
O021344,P0066,2,1807.26
O021344,P0032,3,4041.77
O021345,P0125,1,3469.25
O021346,P0058,1,1398.54
O021347,P0086,2,3738.91
O021348,P0115,3,1069.45
O021349,P0148,2,898.2
O021349,P0028,4,2755.35
O021350,P0069,2,1330.0
O021350,P0130,1,5048.33
O021351,P0131,1,596.54
O021351,P0041,1,774.47
O021352,P0012,1,1370.98
O021352,P0018,2,1193.5
O021353,P0051,1,799.21
O021353,P0003,1,549.46
O021354,P0016,1,2017.5
O021354,P0130,3,5343.11
O021355,P0002,1,2232.54
O021356,P0043,1,167.56
O021356,P0048,1,1501.77
O021357,P0102,1,528.95
O021357,P0121,1,1800.41
O021358,P0084,1,769.38
O021359,P0131,2,523.6
O021359,P0110,1,1104.29
O021360,P0073,1,969.02
O021361,P0066,1,1599.88
O021362,P0146,1,405.64
O021363,P0090,2,1003.0
O021364,P0038,1,629.65
O021365,P0130,3,5471.52
O021365,P0054,1,2367.0
O021366,P0065,1,232.66
O021367,P0022,2,913.78
O021367,P0029,1,662.99
O021368,P0099,1,2647.06
O021369,P0061,2,2608.13
O021369,P0022,4,879.05
O021370,P0138,2,2110.35
O021371,P0032,1,3929.13
O021372,P0029,2,616.05
O021373,P0037,1,941.79
O021373,P0051,2,778.28
O021374,P0022,1,931.29
O021375,P0085,2,923.44
O021375,P0140,1,550.96
O021375,P0146,3,431.33
O021376,P0144,4,2871.57
O021376,P0081,3,904.8
O021377,P0055,1,1460.63
O021378,P0094,2,8497.51
O021378,P0039,1,5048.52
O021379,P0002,1,2351.51
O021379,P0137,1,2626.26
O021380,P0075,4,2100.79
O021381,P0090,1,909.34
O021382,P0088,1,1109.81
O021382,P0040,1,542.57
O021383,P0079,4,4196.93
O021384,P0117,1,3655.68
O021384,P0120,3,3680.98
O021385,P0053,1,3303.99
O021386,P0096,2,1432.22
O021387,P0138,2,1979.56
O021388,P0101,3,990.05
O021388,P0112,1,1840.46
O021389,P0020,2,1378.0
O021390,P0137,2,2476.83
O021390,P0149,2,807.77
O021391,P0081,1,893.77
O021392,P0012,1,1520.15
O021392,P0006,2,1416.3
O021393,P0010,1,914.56
O021394,P0121,2,1874.03
O021394,P0063,1,760.49
O021395,P0105,2,1313.22
O021396,P0057,4,1210.81
O021397,P0082,1,380.76
O021397,P0085,3,903.87
O021398,P0067,1,1252.79
O021399,P0068,1,1071.63
O021399,P0058,2,1551.39
O021399,P0101,1,964.73
O021400,P0085,1,906.71
O021400,P0051,3,760.55
O021401,P0131,1,514.57
O021402,P0118,1,2811.91
O021402,P0041,1,800.63
O021403,P0004,2,389.09
O021404,P0018,1,1128.39
O021405,P0083,3,1514.76
O021405,P0127,2,687.26
O021406,P0032,3,4283.27
O021407,P0070,1,2028.04
O021407,P0002,1,2157.6
O021408,P0064,2,3156.57
O021409,P0144,2,3208.98
O021410,P0147,3,743.06
O021410,P0130,1,5503.35
O021410,P0130,2,5493.86
O021411,P0040,1,511.11
O021411,P0007,1,3531.89
O021412,P0146,1,393.79
O021412,P0008,1,2066.11
O021413,P0109,1,3006.45
O021414,P0071,3,348.38
O021414,P0138,3,2168.78
O021415,P0095,1,2801.74
O021415,P0055,4,1429.87
O021415,P0071,1,330.92
O021415,P0074,2,2702.12
O021416,P0077,3,1259.99
O021416,P0149,1,818.46
O021417,P0067,1,1268.15
O021418,P0050,3,1560.14
O021418,P0022,2,824.3
O021418,P0131,1,574.01
O021419,P0077,1,1297.7
O021419,P0119,1,1648.46
O021420,P0072,3,2677.89
O021421,P0104,1,511.71
O021421,P0033,1,3097.24
O021422,P0028,1,2687.82
O021423,P0096,3,1377.5
O021423,P0150,2,1507.59
O021423,P0064,1,3479.83
O021424,P0096,3,1333.79
O021425,P0009,3,928.94
O021426,P0126,2,523.53
O021426,P0061,2,2520.73
O021427,P0078,1,1238.03
O021428,P0122,1,1154.76
O021428,P0054,1,2096.71
O021429,P0071,1,317.56
O021430,P0131,2,535.56
O021430,P0141,1,3358.53
O021430,P0041,2,740.58
O021431,P0084,1,759.51
O021431,P0006,2,1354.57
O021432,P0018,2,1123.19
O021432,P0108,1,3821.45
O021433,P0106,2,1978.8
O021434,P0022,2,827.79
O021434,P0080,2,584.21
O021434,P0105,1,1416.62
O021435,P0124,1,2159.22
O021436,P0090,3,916.99
O021436,P0012,1,1516.19
O021437,P0021,1,2079.51
O021438,P0025,1,557.37
O021439,P0024,1,2278.63
O021439,P0105,1,1333.46
O021440,P0132,2,2542.39
O021441,P0137,1,2418.39
O021441,P0088,1,1217.21
O021442,P0002,2,2358.53
O021443,P0113,4,1339.66
O021444,P0146,1,423.63
O021444,P0007,1,3453.57
O021444,P0006,1,1412.78
O021445,P0088,1,1176.1
O021446,P0132,1,2493.49
O021446,P0033,2,3343.33
O021447,P0024,1,2232.25
O021448,P0008,1,1927.22
O021448,P0113,3,1219.17
O021448,P0063,1,674.23
O021449,P0126,2,558.32
O021449,P0041,3,814.33
O021449,P0139,1,669.17
O021450,P0016,4,2078.52
O021451,P0098,2,3526.48
O021452,P0147,2,773.71
O021453,P0030,1,5269.39
O021454,P0103,1,143.3
O021454,P0075,1,2024.95
O021454,P0004,1,405.45
O021455,P0115,3,972.31
O021455,P0078,2,1195.7
O021456,P0009,2,867.73
O021457,P0064,1,3360.41
O021457,P0117,2,3734.27
O021458,P0012,1,1516.54
O021459,P0030,2,4802.29
O021459,P0041,2,732.3
O021459,P0117,1,3506.09
O021460,P0079,1,4655.35
O021461,P0043,2,158.06
O021461,P0048,1,1630.45
O021462,P0021,2,1987.98
O021463,P0124,1,2115.36
O021464,P0146,2,373.64
O021464,P0048,1,1456.64
O021465,P0011,1,497.83
O021466,P0021,2,1967.46
O021467,P0066,3,1582.38
O021467,P0014,1,2701.56
O021468,P0015,1,1902.21
O021469,P0099,1,2634.89
O021469,P0101,1,984.0
O021470,P0137,1,2667.5
O021470,P0037,1,1039.19
O021471,P0115,1,1011.35
O021471,P0014,3,2665.78
O021472,P0004,2,397.12
O021472,P0016,1,2074.22
O021473,P0036,1,2328.98
O021473,P0138,3,1991.82
O021474,P0130,2,5170.08
O021475,P0009,1,938.3
O021476,P0050,1,1394.78
O021477,P0015,3,1875.5
O021478,P0118,1,2556.5
O021479,P0081,1,938.87
O021479,P0061,1,2676.16
O021480,P0090,1,935.45
O021481,P0037,1,950.56
O021482,P0078,2,1264.74
O021483,P0062,1,2534.74
O021483,P0096,2,1378.94
O021484,P0010,1,810.07
O021485,P0038,1,579.29
O021485,P0105,1,1516.8
O021486,P0011,1,508.81
O021487,P0108,2,3906.67
O021488,P0022,1,879.7
O021489,P0111,1,1025.93
O021490,P0113,1,1277.0
O021490,P0134,1,6778.86
O021491,P0114,1,467.85
O021491,P0143,3,2958.96
